source_file,cq_file,source_qid,transformed_qid,subject,outline_code,answer_key,validation_status,load_status,quarantine_reason,stem_len,has_annotation,has_components,has_intel,has_case_study,generated_db_identifier
C:\FOC\Workspace\Finished\CQ15068.md,CQ15068.md,15068,15068_jubilee_yard,REAL_PROPERTY,84040201,B,PASS,draft_ready,,1168,true,true,true,true,15068_jubilee_yard
C:\FOC\Workspace\Finished\CQ15074.md,CQ15074.md,15074,15074_forged-deed-church-parcel,REAL_PROPERTY,84040208,C,PASS,draft_ready,,899,true,true,true,true,15074_forged-deed-church-parcel
C:\FOC\Workspace\Finished\CQ15075.md,CQ15075.md,15075,15075_bethany_orchard_race_notice,REAL_PROPERTY,84040406,B,PASS,draft_ready,,880,true,true,true,true,15075_bethany_orchard_race_notice
C:\FOC\Workspace\Finished\CQ15076.md,CQ15076.md,15076,15076_scripture_greenhouse_lot,REAL_PROPERTY,84040103,D,PASS,draft_ready,,1367,true,true,true,true,15076_scripture_greenhouse_lot
C:\FOC\Workspace\Finished\CQ15080.md,CQ15080.md,15080,15080_coastal_wedding_venue,REAL_PROPERTY,84040206,A,PASS,draft_ready,,822,true,true,true,true,15080_coastal_wedding_venue
C:\FOC\Workspace\Finished\CQ15081.md,CQ15081.md,15081,15081_cedar_ridge_apiary_notice,REAL_PROPERTY,84040404,B,PASS,draft_ready,,1164,true,true,true,true,15081_cedar_ridge_apiary_notice
C:\FOC\Workspace\Finished\CQ15087.md,CQ15087.md,15087,15087_barnabas-storehouse,TORTS,64010201,B,PASS,draft_ready,,512,true,true,true,true,15087_barnabas-storehouse
C:\FOC\Workspace\Finished\CQ15088.md,CQ15088.md,15088,15088_christian-dog-park,TORTS,64010202,C,PASS,draft_ready,,435,true,true,true,true,15088_christian-dog-park
C:\FOC\Workspace\Finished\CQ15091.md,CQ15091.md,15091,15091_debt-collector-dog-breeder,TORTS,64010104,C,PASS,draft_ready,,1287,true,true,true,true,15091_debt-collector-dog-breeder
C:\FOC\Workspace\Finished\CQ15097.md,CQ15097.md,15097,15097_sleeping-apprehension,TORTS,64010101,C,PASS,draft_ready,,1236,true,true,true,true,15097_sleeping-apprehension
C:\FOC\Workspace\Finished\CQ15098.md,CQ15098.md,15098,15098_christian-bus-vicarious,TORTS,62060100,C,PASS,draft_ready,,620,true,true,true,true,15098_christian-bus-vicarious
C:\FOC\Workspace\Finished\CQ15100.md,CQ15100.md,15100,15100_naomi-pickup,TORTS,64010203,C,PASS,draft_ready,,591,true,true,true,true,15100_naomi-pickup
C:\FOC\Workspace\Finished\CQ15111.md,CQ15111.md,15111,15111_gideon-repair-shed,TORTS,62060203,C,PASS,draft_ready,,1335,true,true,true,true,15111_gideon-repair-shed
C:\FOC\Workspace\Finished\CQ15123.md,CQ15123.md,15123,15123_christian-bookstore-locked,TORTS,64010103,A,PASS,draft_ready,,716,true,true,true,true,15123_christian-bookstore-locked
C:\FOC\Workspace\Finished\CQ15131.md,CQ15131.md,15131,15131_indivisible-harm,TORTS,62060201,C,PASS,draft_ready,,1613,true,true,true,true,15131_indivisible-harm
C:\FOC\Workspace\Finished\CQ15135.md,CQ15135.md,15135,15135_galilee_rooftop_macaw,TORTS,61020202,B,PASS,draft_ready,,610,true,true,true,true,15135_galilee_rooftop_macaw
C:\FOC\Workspace\Finished\CQ15151.md,CQ15151.md,15151,15151_retreat_courtyard_culverts,TORTS,61020401,B,PASS,draft_ready,,631,true,true,true,true,15151_retreat_courtyard_culverts
C:\FOC\Workspace\Finished\CQ15197.md,CQ15197.md,15197,15197_christian_calligraphy_cart,TORTS,61020203,A,PASS,draft_ready,,611,true,true,true,true,15197_christian_calligraphy_cart
C:\FOC\Workspace\Finished\CQ15209.md,CQ15209.md,15209,15209_esther_cookie_cart_nps,TORTS,61020302,B,PASS,draft_ready,,781,true,true,true,true,15209_esther_cookie_cart_nps
C:\FOC\Workspace\Finished\CQ15238.md,CQ15238.md,15238,15238_church-fireworks-timothy,TORTS,63040300,B,PASS,draft_ready,,628,true,true,true,true,15238_church-fireworks-timothy
C:\FOC\Workspace\Finished\CQ15239.md,CQ15239.md,15239,15239_auctioneer-tractor,TORTS,63030400,B,PASS,draft_ready,,1166,true,true,true,true,15239_auctioneer-tractor
C:\FOC\Workspace\Finished\CQ15260.md,CQ15260.md,15260,15260_creation_lantern_flare,TORTS,63030100,B,PASS,draft_ready,,925,true,true,true,true,15260_creation_lantern_flare
C:\FOC\Workspace\Finished\CQ16000_scribes_loft_warrant.md,CQ16000_scribes_loft_warrant.md,16000,16000_scribes_loft_warrant,CRIMINAL,75070201,A,PASS,draft_ready,,1651,true,true,true,true,16000_scribes_loft_warrant
C:\FOC\Workspace\Finished\CQ16001.md,CQ16001.md,16001,16001_seminary_baggage_claim,CRIMINAL,75070202,D,PASS,draft_ready,,617,true,true,true,true,16001_seminary_baggage_claim
C:\FOC\Workspace\Finished\CQ16003.md,CQ16003.md,16003,16003_four_motions,CRIMINAL,75070202,B,PASS,draft_ready,,18262,true,true,true,true,16003_four_motions
C:\FOC\Workspace\Finished\CQ16004.md,CQ16004.md,16004,16004_church_picnic_lantern,CRIMINAL,73030100,C,PASS,draft_ready,,638,true,true,true,true,16004_church_picnic_lantern
C:\FOC\Workspace\Finished\CQ16006.md,CQ16006.md,16006,16006_retreat_name-badge_pin,CRIMINAL,73030100,C,PASS,draft_ready,,573,true,true,true,true,16006_retreat_name-badge_pin
C:\FOC\Workspace\Finished\CQ16007.md,CQ16007.md,16007,16007_youth-retreat-tonic,CRIMINAL,73020700,D,PASS,draft_ready,,1576,true,true,true,true,16007_youth-retreat-tonic
C:\FOC\Workspace\Finished\CQ16011.md,CQ16011.md,16011,16011_gethsemane_intent,CRIMINAL,71040300,C,PASS,quarantined,tiny-stem,96,true,true,true,true,16011_gethsemane_intent
C:\FOC\Workspace\Finished\CQ16012.md,CQ16012.md,16012,16012_stolen-flock,CRIMINAL,75080200,D,PASS,draft_ready,,923,true,true,true,true,16012_stolen-flock
C:\FOC\Workspace\Finished\CQ16019.md,CQ16019.md,16019,16019_attempt-jonah,CRIMINAL,73020200,C,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,827,false,false,false,false,16019_attempt-jonah
C:\FOC\Workspace\Finished\CQ16021.md,CQ16021.md,16021,16021_motorboat-sinker-stephen,CRIMINAL,74020102,B,PASS,draft_ready,,984,true,true,true,true,16021_motorboat-sinker-stephen
C:\FOC\Workspace\Finished\CQ16022.md,CQ16022.md,16022,16022_baptismal_release,CRIMINAL,72010301,C,PASS,draft_ready,,1334,true,true,true,true,16022_baptismal_release
C:\FOC\Workspace\Finished\CQ16025.md,CQ16025.md,16025,16025_calligraphy_studio,CRIMINAL,72060201,B,PASS,draft_ready,,260,true,true,true,true,16025_calligraphy_studio
C:\FOC\Workspace\Finished\CQ16028.md,CQ16028.md,16028,16028_lydia_holy_cloth,CRIMINAL,73030300,A,PASS,draft_ready,,1170,true,true,true,true,16028_lydia_holy_cloth
C:\FOC\Workspace\Finished\CQ16031.md,CQ16031.md,16031,16031_prayer_room_bookshelf,CRIMINAL,73030500,C,PASS,draft_ready,,604,true,true,true,true,16031_prayer_room_bookshelf
C:\FOC\Workspace\Finished\CQ16032.md,CQ16032.md,16032,16032_solomon_treasurer_vote,CRIMINAL,74020102,B,PASS,draft_ready,,785,true,true,true,true,16032_solomon_treasurer_vote
C:\FOC\Workspace\Finished\CQ16036.md,CQ16036.md,16036,16036_farm-homecoming-manslaughter,CRIMINAL,74020102,D,PASS,draft_ready,,861,true,true,true,true,16036_farm-homecoming-manslaughter
C:\FOC\Workspace\Finished\CQ16039.md,CQ16039.md,16039,16039_priscilla-heater-valve,CRIMINAL,74020102,B,PASS,draft_ready,,1025,true,true,true,true,16039_priscilla-heater-valve
C:\FOC\Workspace\Finished\CQ16042.md,CQ16042.md,16042,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ16044.md,CQ16044.md,16044,16044_barnabas_haul,CRIMINAL,74020101,B,PASS,draft_ready,,829,true,true,true,true,16044_barnabas_haul
C:\FOC\Workspace\Finished\CQ16045.md,CQ16045.md,16045,16045_christian-tutor-bribery,CRIMINAL,72050300,C,PASS,draft_ready,,1043,true,true,true,true,16045_christian-tutor-bribery
C:\FOC\Workspace\Finished\CQ16047.md,CQ16047.md,16047,16047_cat_sitter_fireworks_crate,CRIMINAL,73030100,C,PASS,draft_ready,,951,true,true,true,true,16047_cat_sitter_fireworks_crate
C:\FOC\Workspace\Finished\CQ16059.md,CQ16059.md,16059,16059_mission_airfield_dual_sovereigns,CRIMINAL,75080403,B,PASS,draft_ready,,571,true,true,true,true,16059_mission_airfield_dual_sovereigns
C:\FOC\Workspace\Finished\CQ16061.md,CQ16061.md,16061,16061_retreat_lake_unlicensed_boat,CRIMINAL,74020102,A,PASS,draft_ready,,798,true,true,true,true,16061_retreat_lake_unlicensed_boat
C:\FOC\Workspace\Finished\CQ16063.md,CQ16063.md,16063,16063_fishing_death,CRIMINAL,74020101,D,PASS,draft_ready,,725,true,true,true,true,16063_fishing_death
C:\FOC\Workspace\Finished\CQ16065.md,CQ16065.md,16065,16065_hymn_archive_provocation,CRIMINAL,74020102,B,PASS,draft_ready,,700,true,true,true,true,16065_hymn_archive_provocation
C:\FOC\Workspace\Finished\CQ16067.md,CQ16067.md,16067,16067,CRIMINAL,73030900,C,PASS,draft_ready,,1222,true,true,true,true,16067
C:\FOC\Workspace\Finished\CQ16070.md,CQ16070.md,16070,16070,CRIMINAL,72060100,A,PASS,quarantined,NO_STEM; tiny-stem; not-sql-emitted,0,true,true,true,false,
C:\FOC\Workspace\Finished\CQ16073.md,CQ16073.md,16073,16073_digital_piano_inventory,CRIMINAL,73030100,C,PASS,draft_ready,,828,true,true,true,true,16073_digital_piano_inventory
C:\FOC\Workspace\Finished\CQ16081.md,CQ16081.md,16081,16081_vineyard-fire,CRIMINAL,75080401,B,PASS,draft_ready,,966,true,true,true,true,16081_vineyard-fire
C:\FOC\Workspace\Finished\CQ16085.md,CQ16085.md,16085,16085_church-thrift-variant,CRIMINAL,73020500,A,PASS,draft_ready,,708,true,true,true,true,16085_church-thrift-variant
C:\FOC\Workspace\Finished\CQ16087.md,CQ16087.md,16087,16087_scribes_scroll,CRIMINAL,73030900,B,PASS,draft_ready,,853,true,true,true,true,16087_scribes_scroll
C:\FOC\Workspace\Finished\CQ16093.md,CQ16093.md,16093,16093_christian_publishing_flash_drive,CRIMINAL,75080400,B,PASS,draft_ready,,637,true,true,true,true,16093_christian_publishing_flash_drive
C:\FOC\Workspace\Finished\CQ16099.md,CQ16099.md,16099,16099_calligraphy_cubby_cash,CRIMINAL,73030100,C,PASS,draft_ready,,758,true,true,true,true,16099_calligraphy_cubby_cash
C:\FOC\Workspace\Finished\CQ16100.md,CQ16100.md,16100,16100_beekeepers_end,CRIMINAL,74020101,B,PASS,draft_ready,,1040,true,true,true,true,16100_beekeepers_end
C:\FOC\Workspace\Finished\CQ16105.md,CQ16105.md,16105,16105_parking-variance,CRIMINAL,75080400,B,PASS,draft_ready,,912,true,true,true,true,16105_parking-variance
C:\FOC\Workspace\Finished\CQ16112.md,CQ16112.md,16112,16112_retreat_page-marker,CRIMINAL,73030100,D,PASS,draft_ready,,545,true,true,true,true,16112_retreat_page-marker
C:\FOC\Workspace\Finished\CQ16114.md,CQ16114.md,16114,16114_camp-silence,CRIMINAL,72050200,C,PASS,draft_ready,,661,true,true,true,true,16114_camp-silence
C:\FOC\Workspace\Finished\CQ16120.md,CQ16120.md,16120,16120_farmhouse-firearms-suppress,CRIMINAL,75100000,C,PASS,draft_ready,,2138,true,true,true,true,16120_farmhouse-firearms-suppress
C:\FOC\Workspace\Finished\CQ16123.md,CQ16123.md,16123,16123_peter_gospel_trivia_getaway,CRIMINAL,74020102,C,PASS,draft_ready,,1054,true,true,true,true,16123_peter_gospel_trivia_getaway
C:\FOC\Workspace\Finished\CQ16127.md,CQ16127.md,16127,16127_stewardship_bomb,CRIMINAL,72010400,C,PASS,draft_ready,,512,true,true,true,true,16127_stewardship_bomb
C:\FOC\Workspace\Finished\CQ16131.md,CQ16131.md,16131,16131_peters_gale,CRIMINAL,72010301,A,PASS,draft_ready,,1013,true,true,true,true,16131_peters_gale
C:\FOC\Workspace\Finished\CQ16137.md,CQ16137.md,16137,16137_retreat-shuttle-line,CRIMINAL,72050200,D,PASS,draft_ready,,451,true,true,true,true,16137_retreat-shuttle-line
C:\FOC\Workspace\Finished\CQ16147.md,CQ16147.md,16147,16147_christian_supply,CRIMINAL,73031000,A,PASS,draft_ready,,1455,true,true,true,true,16147_christian_supply
C:\FOC\Workspace\Finished\CQ16150.md,CQ16150.md,16150,16150_lake_retreat_certificate,CRIMINAL,74020102,B,PASS,draft_ready,,499,true,true,true,true,16150_lake_retreat_certificate
C:\FOC\Workspace\Finished\CQ16158.md,CQ16158.md,16158,16158,CRIMINAL,73030200,B,PASS,quarantined,NO_CALL; tiny-stem; not-sql-emitted,100,true,true,true,false,
C:\FOC\Workspace\Finished\CQ16160_christian_variant.md,CQ16160_christian_variant.md,,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ16161.md,CQ16161.md,16161,16161_festival_tablets,CRIMINAL,72060104,C,PASS,draft_ready,,600,true,true,true,true,16161_festival_tablets
C:\FOC\Workspace\Finished\CQ16163.md,CQ16163.md,16163,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ16166.md,CQ16166.md,16166,16166_advent_bookstore_voice,CRIMINAL,74020101,B,PASS,draft_ready,,824,true,true,true,true,16166_advent_bookstore_voice
C:\FOC\Workspace\Finished\CQ16168.md,CQ16168.md,16168,16168_ruth-church-basement,CRIMINAL,73031000,B,PASS,quarantined,CHOICES=[]; not-sql-emitted,672,true,true,true,true,
C:\FOC\Workspace\Finished\CQ16169.md,CQ16169.md,16169,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ16172.md,CQ16172.md,16172,16172_chapel_bookstore_lineup,CRIMINAL,75090400,B,PASS,draft_ready,,790,true,true,true,true,16172_chapel_bookstore_lineup
C:\FOC\Workspace\Finished\CQ16173.md,CQ16173.md,16173,16173_jury-verdict-book-booth,CRIMINAL,75090100,B,PASS,draft_ready,,929,true,true,true,true,16173_jury-verdict-book-booth
C:\FOC\Workspace\Finished\CQ16176.md,CQ16176.md,16176,16176_daniel_bookstore_mistrial,CRIMINAL,75080404,C,PASS,draft_ready,,749,true,true,true,true,16176_daniel_bookstore_mistrial
C:\FOC\Workspace\Finished\CQ16179.md,CQ16179.md,16179,16179_bible_bookstore_faretta_warning,CRIMINAL,75090400,B,PASS,draft_ready,,876,true,true,true,true,16179_bible_bookstore_faretta_warning
C:\FOC\Workspace\Finished\CQ16181.md,CQ16181.md,16181,16181_border-flock-dual-sovereignty,CRIMINAL,75080403,C,PASS,draft_ready,,764,true,true,true,true,16181_border-flock-dual-sovereignty
C:\FOC\Workspace\Finished\CQ16182.md,CQ16182.md,16182,16182_tabithas_tithing,CRIMINAL,75070202,C,PASS,draft_ready,,1333,true,true,true,true,16182_tabithas_tithing
C:\FOC\Workspace\Finished\CQ16184.md,CQ16184.md,16184,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ16185.md,CQ16185.md,16185,16185_bookmobile_carjacking,CRIMINAL,75110100,B,PASS,draft_ready,,476,true,true,true,true,16185_bookmobile_carjacking
C:\FOC\Workspace\Finished\CQ16187.md,CQ16187.md,16187,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ16198.md,CQ16198.md,16198,16198_farmhouse-mission-robbery,CRIMINAL,75070100,B,PASS,draft_ready,,1174,true,true,true,true,16198_farmhouse-mission-robbery
C:\FOC\Workspace\Finished\CQ16202.md,CQ16202.md,16202,16202_mission_fund_theft,CRIMINAL,75100000,A,PASS,draft_ready,,515,true,true,true,true,16202_mission_fund_theft
C:\FOC\Workspace\Finished\CQ17001.md,CQ17001.md,17001,17001_psalm_lavender,CONTRACTS,55010101,C,PASS,draft_ready,,361,true,true,true,true,17001_psalm_lavender
C:\FOC\Workspace\Finished\CQ17006.md,CQ17006.md,17006,17006_barnabas-boatworks,CIVIL_PROCEDURE,94020201,D,PASS,draft_ready,,736,true,true,true,true,17006_barnabas-boatworks
C:\FOC\Workspace\Finished\CQ17007.md,CQ17007.md,17007,17007_contract-rights-assign-discharge,CONTRACTS,53070200,C,PASS,draft_ready,,1023,true,true,true,true,17007_contract-rights-assign-discharge
C:\FOC\Workspace\Finished\CQ17012.md,CQ17012.md,17012,17012_restitution-vs-reliance,CONTRACTS,51060102,C,PASS,draft_ready,,937,true,true,true,true,17012_restitution-vs-reliance
C:\FOC\Workspace\Finished\CQ17015.md,CQ17015.md,17015,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ17017.md,CQ17017.md,17017,17017_missionary-trust-variant,EVIDENCE,31010103,A,PASS,draft_ready,,875,true,true,true,true,17017_missionary-trust-variant
C:\FOC\Workspace\Finished\CQ17018.md,CQ17018.md,17018,17018_youth_dodgeball_consent,TORTS,64010400,C,PASS,draft_ready,,309,true,true,true,true,17018_youth_dodgeball_consent
C:\FOC\Workspace\Finished\CQ17023.md,CQ17023.md,17023,17023_antioch-memo,CIVIL_PROCEDURE,95070403,B,PASS,draft_ready,,1010,true,true,true,true,17023_antioch-memo
C:\FOC\Workspace\Finished\CQ17025.md,CQ17025.md,17025,17025_esther-printing-shop,CRIMINAL,75070100,C,PASS,draft_ready,,758,true,true,true,true,17025_esther-printing-shop
C:\FOC\Workspace\Finished\CQ17026.md,CQ17026.md,17026,17026_manger_prop_bundles,CONTRACTS,52040300,C,PASS,draft_ready,,767,true,true,true,false,17026_manger_prop_bundles
C:\FOC\Workspace\Finished\CQ17027.md,CQ17027.md,17027,17027_heritage_plow_fraud,CIVIL_PROCEDURE,96060100,C,PASS,draft_ready,,862,true,true,true,true,17027_heritage_plow_fraud
C:\FOC\Workspace\Finished\CQ17028.md,CQ17028.md,17028,17028_misfiled_retreat_offer,CRIMINAL,75090400,C,PASS,draft_ready,,512,true,true,true,true,17028_misfiled_retreat_offer
C:\FOC\Workspace\Finished\CQ17034.md,CQ17034.md,17034,17034_church-mercy-ministry-trauma-notice,CIVIL_PROCEDURE,95070401,C,,draft_ready,,1441,true,true,true,true,17034_church-mercy-ministry-trauma-notice
C:\FOC\Workspace\Finished\CQ17037.md,CQ17037.md,17037,17037_v1,CONTRACTS,51060304,C,PASS,draft_ready,,552,true,true,true,true,17037_v1
C:\FOC\Workspace\Finished\CQ17044.md,CQ17044.md,17044,17044_goat-lily,TORTS,63040200,C,PASS,draft_ready,,700,true,true,true,true,17044_goat-lily
C:\FOC\Workspace\Finished\CQ17045.md,CQ17045.md,17045,17045_scripture_banner_cloth,EVIDENCE,32020801,B,PASS,quarantined,missing-c3-annotation; missing-components; missing-program-intelligence,1511,false,false,false,true,17045_scripture_banner_cloth
C:\FOC\Workspace\Finished\CQ17052.md,CQ17052.md,17052,17052_depraved-anton,CRIMINAL,72050200,A,PASS,draft_ready,,541,true,true,true,true,17052_depraved-anton
C:\FOC\Workspace\Finished\CQ17058.md,CQ17058.md,17058,17058_advent_honey_parcel,REAL_PROPERTY,84040201,B,PASS,draft_ready,,496,true,true,true,false,17058_advent_honey_parcel
C:\FOC\Workspace\Finished\CQ17063.md,CQ17063.md,17063,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ17074.md,CQ17074.md,17074,17074_conference_espresso_trailer,CONTRACTS,56050101,B,PASS,draft_ready,,549,true,true,true,true,17074_conference_espresso_trailer
C:\FOC\Workspace\Finished\CQ17077.md,CQ17077.md,17077,17077_lakeside_bible_retreat_cabin,REAL_PROPERTY,82010103,B,PASS,draft_ready,,354,true,true,true,true,17077_lakeside_bible_retreat_cabin
C:\FOC\Workspace\Finished\CQ17084.md,CQ17084.md,17084,17084_five_loaves_bank_records,CRIMINAL,75070200,B,PASS,draft_ready,,683,true,true,true,false,17084_five_loaves_bank_records
C:\FOC\Workspace\Finished\CQ17086.md,CQ17086.md,17086,17086_bible_coffee_cart_annulment,EVIDENCE,31010504,A,PASS,draft_ready,,410,true,true,true,true,17086_bible_coffee_cart_annulment
C:\FOC\Workspace\Finished\CQ17088.md,CQ17088.md,17088,17088_hymn_press_message_thread,EVIDENCE,31010105,C,PASS,draft_ready,,625,true,true,true,true,17088_hymn_press_message_thread
C:\FOC\Workspace\Finished\CQ17089.md,CQ17089.md,17089,17089_gospel_vendor_permit,EVIDENCE,32020700,A,PASS,draft_ready,,416,true,true,true,true,17089_gospel_vendor_permit
C:\FOC\Workspace\Finished\CQ17091.md,CQ17091.md,17091,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ17097.md,CQ17097.md,17097,17097_pastor-daniel-gun-variant,CRIMINAL,74020101,C,PASS,draft_ready,,1075,true,true,true,true,17097_pastor-daniel-gun-variant
C:\FOC\Workspace\Finished\CQ17098.md,CQ17098.md,17098,17098_barnabas_copyright_bench,EVIDENCE,31010401,A,PASS,draft_ready,,588,true,true,true,true,17098_barnabas_copyright_bench
C:\FOC\Workspace\Finished\CQ17102.md,CQ17102.md,17102,17102_paul_bookstore_screwdriver,EVIDENCE,31010104,C,PASS,draft_ready,,440,true,true,true,true,17102_paul_bookstore_screwdriver
C:\FOC\Workspace\Finished\CQ17106.md,CQ17106.md,17106,17106_scripture_mural_subpoena,EVIDENCE,35030205,C,PASS,draft_ready,,639,true,true,true,true,17106_scripture_mural_subpoena
C:\FOC\Workspace\Finished\CQ17110.md,CQ17110.md,17110,17110_sticker_press_guaranty,CONTRACTS,55010200,D,PASS,draft_ready,,410,true,true,true,true,17110_sticker_press_guaranty
C:\FOC\Workspace\Finished\CQ17111.md,CQ17111.md,17111,17111_parish_newsletter_republication,TORTS,62050401,C,PASS,draft_ready,,691,true,true,true,true,17111_parish_newsletter_republication
