base,count,normalized,suggestedCode,suggestedPath,confidence,topScore,margin
"CP-281","1","CP-281","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-282","1","CP-282","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-283","1","CP-283","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-284","1","CP-284","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-285","1","CP-285","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-286","1","CP-286","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-287","1","CP-287","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-288","1","CP-288","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-289","1","CP-289","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-290","1","CP-290","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-291","1","CP-291","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-292","1","CP-292","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-293","1","CP-293","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-294","1","CP-294","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-295","1","CP-295","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-296","1","CP-296","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-297","1","CP-297","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-298","1","CP-298","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-299","1","CP-299","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-300","1","CP-300","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-301","1","CP-301","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-302","1","CP-302","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-303","1","CP-303","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-304","1","CP-304","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-305","1","CP-305","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-306","1","CP-306","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-307","1","CP-307","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-308","1","CP-308","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-309","1","CP-309","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-310","1","CP-310","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-311","1","CP-311","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-312","1","CP-312","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-313","1","CP-313","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-314","1","CP-314","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-315","1","CP-315","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-316","1","CP-316","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-317","1","CP-317","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-318","1","CP-318","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-319","1","CP-319","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-320","1","CP-320","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-321","1","CP-321","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-322","1","CP-322","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-323","1","CP-323","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-324","1","CP-324","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-325","1","CP-325","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-326","1","CP-326","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-327","1","CP-327","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-328","1","CP-328","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-329","1","CP-329","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-330","1","CP-330","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-331","1","CP-331","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-332","1","CP-332","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-333","1","CP-333","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-334","1","CP-334","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-335","1","CP-335","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-336","1","CP-336","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-337","1","CP-337","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-338","1","CP-338","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-339","1","CP-339","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-340","1","CP-340","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-341","1","CP-341","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-342","1","CP-342","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-343","1","CP-343","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-344","1","CP-344","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-345","1","CP-345","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-346","1","CP-346","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-347","1","CP-347","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-348","1","CP-348","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-349","1","CP-349","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-350","1","CP-350","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-351","1","CP-351","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-352","1","CP-352","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-353","1","CP-353","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-354","1","CP-354","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-355","1","CP-355","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-356","1","CP-356","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-357","1","CP-357","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-358","1","CP-358","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-359","1","CP-359","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-360","1","CP-360","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-361","1","CP-361","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-362","1","CP-362","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-363","1","CP-363","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-364","1","CP-364","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-365","1","CP-365","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-366","1","CP-366","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-367","1","CP-367","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-368","1","CP-368","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-369","1","CP-369","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-370","1","CP-370","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-371","1","CP-371","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-372","1","CP-372","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
"CP-373","1","CP-373","31010101","Presentation of Evidence > General Provisions > Roles of judge and jury","low","2","0"
